participant_id,structure_condition,load_condition,block,trial_type,stimulus,shape,fill,target_word,suffix,irregular,word_typed,correct_word,edit_distance,normed_edit_distance,accuracy,target_sequence,sequence_typed,digits_correct,response_time
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,596,3,3657.17
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,250,3,2493.875
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,952,3,4631.17
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,654,2,2997.78
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,249,3,2638.91
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,3,4323.77
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,206,3,2752.67
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,958,3,4786.025
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,259,3,2738.895
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,275,3,2146.79
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,479,3,3641.835
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,3,3728.045
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,706,3,3286.93
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,480,3,2490.045
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,390,3,2386.62
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,3,2780.93
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,262,2,1825.1
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,79,3,2362.395
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,738,3,3823.37
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,3,3830.195
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,285,3,3510.99
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937,937,3,4508.46
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,727,2,2552.96
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,137,3,2181.245
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3,2901.97
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,628,2,1915.935
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,804,3,2541
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,270,3,4842.175
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,842,3,3975.83
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,406,3,2403.97
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,952,3,3173.605
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,962,3,2744.11
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,605,3,2303.465
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,802,3,2189.35
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,716,3,2615.625
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,203,3,2071.09
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,375,3,2613.42
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,86,3,3363.985
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,738,3,2966.96
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,240,3,2137.195
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,392,3,2060.04
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,638,3,3027.74
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,573,3,2756.14
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,276,2,2287.44
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,902,3,2012.53
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,906,3,2869.55
8,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,603,3,3625.7
8,structured,load,testing,NA,stim09,circle,spotted,nenesu,su,0,nenesu,1,0,0,1,NA,NA,NA,7035.455
8,structured,load,testing,NA,stim07,circle,checkerboard,nenepa,pa,0,nenepa,1,0,0,1,NA,NA,NA,8715.58
8,structured,load,testing,NA,stim05,triangle,striped,kikibi,bi,0,kikibi,1,0,0,1,NA,NA,NA,4646.99
8,structured,load,testing,NA,stim08,circle,striped,nenebi,bi,0,nenebi,1,0,0,1,NA,NA,NA,4487.175
8,structured,load,testing,NA,stim04,triangle,checkerboard,kikipa,pa,0,kikipa,1,0,0,1,NA,NA,NA,3248.625
8,structured,load,testing,NA,stim01,square,checkerboard,momopa,pa,0,momopa,1,0,0,1,NA,NA,NA,3237.04
8,structured,load,testing,NA,stim02,square,striped,momobi,bi,0,momobi,1,0,0,1,NA,NA,NA,2826.905
8,structured,load,testing,NA,stim03,square,spotted,momosu,su,0,momosu,1,0,0,1,NA,NA,NA,5715.035
8,structured,load,testing,NA,stim06,triangle,spotted,kikisu,su,0,kikisu,1,0,0,1,NA,NA,NA,3743.05
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,519,3,13588.9
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,395,3,6310.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,146,3,2831.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,837,3,9707.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,718,3,3091
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,829,3,3641.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,706,3,3969.8
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,725,3,6446.4
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,460,3,6169.9
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,724,3,2764.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,946,3,6442.9
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,951,3,2894.4
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,965,2,4350.1
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,290,3,2509.6
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,285,3,1281.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,169,3,1474.8
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,3,6013.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,375,3,3935.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,361,3,2375.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,157,3,3695.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,297,0,7420.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,417,3,2609.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,846,3,2660.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,753,3,1236.8
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,536,3,1105.9
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,371,3,1381.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,816,3,1262.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,25,2,3401.6
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,292,1,4845.1
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,3,2353.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,805,3,3193.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,3,1927.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,928,3,1520.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,196,3,1657.4
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,813,3,3231.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,92,3,1588.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,863,3,1311.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,470,3,2543.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913,470,0,2610.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,863,3,3306.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,613,3,2011.6
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,197,3,2628.2
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,45,2,2252
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,47,3,1891.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,281,3,3435.5
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,147,3,1460.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,750,3,2056.8
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,269,3,1726.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,507,3,1309.1
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,140,3,3015.1
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,806,3,2051.7
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,208,3,3935.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,386,3,2346
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,957,3,1807.3
9,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,607,3,2159.1
9,structured,load,testing,NA,stim06,triangle,spotted,bebeni,ni,0,bebeni,1,0,0,1,NA,NA,NA,13965
9,structured,load,testing,NA,stim03,square,spotted,neneni,ni,0,neneni,1,0,0,1,NA,NA,NA,10808.6
9,structured,load,testing,NA,stim09,circle,spotted,tutuni,ni,0,tutuni,1,0,0,1,NA,NA,NA,8936.8
9,structured,load,testing,NA,stim04,triangle,checkerboard,bebepa,pa,0,bebepa,1,0,0,1,NA,NA,NA,5635.5
9,structured,load,testing,NA,stim07,circle,checkerboard,tutupa,pa,0,tutupa,1,0,0,1,NA,NA,NA,5802.9
9,structured,load,testing,NA,stim01,square,checkerboard,nenepa,pa,0,nenepa,1,0,0,1,NA,NA,NA,9017.8
9,structured,load,testing,NA,stim02,square,striped,nenesu,su,0,nenesu,1,0,0,1,NA,NA,NA,9771.1
9,structured,load,testing,NA,stim05,triangle,striped,bebesu,su,0,bebesu,1,0,0,1,NA,NA,NA,8813.7
9,structured,load,testing,NA,stim08,circle,striped,tutusu,su,0,tutusu,1,0,0,1,NA,NA,NA,7534.7
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,728,3,6886
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,506,3,8219.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748,748,3,3204.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,426,3,3490.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,745,1,2713.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,724,0,5295.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,529,2,2758.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937,937,3,3296.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,308,3,3763.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,361,3,3281.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,903,3,4811.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,302,3,3468.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,615,3,3798.7
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,651,1,2755.4
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,627,1,3112.4
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,580,3,2834.4
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,523,0,5347
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,297,3,3579.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,52,3,4844.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,592,3,3447.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,429,2,4528.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,902,3,4892.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,253,3,5616.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,593,3,4611.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,627,1,6102.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,627,0,5064.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,960,2,4438.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,62,3,5702.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,170,3,4259.4
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,752,3,4161.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,251,3,5585.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,709,3,3278.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,152,3,3613
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,583,3,3285.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,752,1,2991.1
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,384,3,2868.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,582,2,2551.7
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,156,2,5532.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,157,3,4604.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,526,3,5380.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,526,2,3611.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,824,3,6426.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,274,3,3665.3
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,125,0,5436.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,168,3,3318
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,627,3,2743.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,467,2,4534.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,3,3804.6
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,908,3,3855.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,586,3,3098.2
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,205,3,3880.8
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,628,3,2927.9
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,148,3,3542.4
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,58,0,3194.5
10,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,837,3,3114.1
10,structured,load,testing,NA,stim02,square,striped,momori,ri,0,momri,0,1,0.166666667,0.833333333,NA,NA,NA,18255.5
10,structured,load,testing,NA,stim07,circle,checkerboard,tutupa,pa,0,tutpe,0,2,0.333333333,0.666666667,NA,NA,NA,12620.2
10,structured,load,testing,NA,stim06,triangle,spotted,bebesu,su,0,bebesu,1,0,0,1,NA,NA,NA,10055.6
10,structured,load,testing,NA,stim09,circle,spotted,tutusu,su,0,tutsu,0,1,0.166666667,0.833333333,NA,NA,NA,9201
10,structured,load,testing,NA,stim04,triangle,checkerboard,bebepa,pa,0,bebepe,0,1,0.166666667,0.833333333,NA,NA,NA,25630.2
10,structured,load,testing,NA,stim08,circle,striped,tuturi,ri,0,tuturi,1,0,0,1,NA,NA,NA,38544.5
10,structured,load,testing,NA,stim05,triangle,striped,beberi,ri,0,beberi,1,0,0,1,NA,NA,NA,10388.6
10,structured,load,testing,NA,stim03,square,spotted,momosu,su,0,momsu,0,1,0.166666667,0.833333333,NA,NA,NA,11815.1
10,structured,load,testing,NA,stim01,square,checkerboard,momopa,pa,0,mompe,0,2,0.333333333,0.666666667,NA,NA,NA,25818.7
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,583,3,5745.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,406,3,4983.8
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,406,0,7518.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,413,3,4440.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,317,3,6686.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,218,2,5029
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,195,3,4187.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,53,3,4158.6
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,739,3,4783.2
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,702,3,3823.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,3,4330
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,284,2,4410.7
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,852,3,4256.2
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,927,3,4365.3
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,316,3,5116.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,3,4834.7
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,453,2,4494.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917,917,3,4173
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,918,3,4086
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,706,3,5115.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,3,4345.2
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,251,3,4747.8
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,642,3,4703.6
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,468,3,8187.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,368,3,5373.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,819,3,4306.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,631,3,4294.4
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,482,3,5038.4
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,940,3,4951
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,951,3,4421.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,759,3,4453.8
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,483,3,5204.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,862,3,6141.8
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,380,3,5737.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,170,3,4578.8
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,283,3,6166.3
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,406,1,6644.7
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,620,3,4387.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,271,3,5190.3
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,485,3,6817.7
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,429,3,5500.3
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,359,3,5665.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,138,3,5113.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,602,3,4952.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,279,2,4675.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,789,1,5501.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,840,3,4810.1
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,583,1,4716.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,503,3,5068.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,381,3,5554.4
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,791,3,5023.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,581,1,5395.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,627,3,5934.9
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,947,3,5934.5
11,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,947,0,5911.2
11,unstructured,load,testing,NA,stim01,square,checkerboard,gagado,do,1,gapaga,0,3,0.5,0.5,NA,NA,NA,5706.8
11,unstructured,load,testing,NA,stim04,triangle,checkerboard,tutusu,su,1,totulu,0,2,0.333333333,0.666666667,NA,NA,NA,6281.5
11,unstructured,load,testing,NA,stim06,triangle,spotted,tuturi,ri,1,gapchi,0,5,0.833333333,0.166666667,NA,NA,NA,6873.9
11,unstructured,load,testing,NA,stim03,square,spotted,gagapa,pa,1,totulio,0,7,1,0,NA,NA,NA,12403.2
